EEG Fpz-Cz,EEG Pz-Oz,EOG horizontal,Resp oro-nasal,EMG submental,Temp rectal,Event marker,annotation
0.388909291,0.480703468,0.533207725,0.30808223,0.064039409,0.638739112,0.497237569,Sleep stage R
0.354755784,0.506106497,0.585021196,0.45339341,0.06622879,0.637494815,0.519337017,Sleep stage R
0.418288652,0.466047875,0.575600565,0.341593917,0.10892173,0.638324347,0.524861878,Sleep stage R
0.3540213,0.489008305,0.585021196,0.670796959,0.06622879,0.649937785,0.519337017,Sleep stage R
0.420859346,0.487054226,0.438530382,0.698676429,0.275862069,0.640812941,0.563535912,Sleep stage R
0.399926552,0.504640938,0.534149788,0.705435089,0.042145594,0.64661966,0.480662983,Sleep stage R
0.376055821,0.468001954,0.577484691,0.773584906,0.136836344,0.650767316,0.580110497,Sleep stage R
0.373117885,0.464582316,0.555346208,0.761757251,0.241926656,0.649523019,0.497237569,Sleep stage R
0.388174807,0.480703468,0.542628356,0.670796959,0.098522167,0.644545832,0.563535912,Sleep stage R
0.3977231,0.47728383,0.521902967,0.639256547,0.072249589,0.646204894,0.607734807,Sleep stage R
0.395886889,0.503663898,0.417333961,0.690509716,0.056923919,0.649937785,0.679558011,Sleep stage R
0.364304076,0.507083537,0.563353745,0.616164461,0.213464696,0.652426379,0.591160221,Sleep stage R
0.385971355,0.467024915,0.523787094,0.675021121,0.048713738,0.656988801,0.535911602,Sleep stage R
0.396621373,0.510991695,0.560056524,0.422697832,0.093048714,0.659477395,0.55801105,Sleep stage R
0.401028278,0.593063019,0.528497409,0.422979442,0.071702244,0.647034426,0.767955801,Sleep stage R
0.410943812,0.483634587,0.509656147,0.512531681,0.089764641,0.649108254,0.629834254,Sleep stage R
0.392214469,0.554958476,0.577484691,0.28358209,0.084838533,0.642057238,0.602209945,Sleep stage R
0.378993757,0.482169028,0.534149788,0.235989862,0.127531472,0.645375363,0.502762431,Sleep stage R
0.369812707,0.511968735,0.548751766,0.394818361,0.103448276,0.656988801,0.480662983,Sleep stage R
0.405802424,0.43185149,0.542628356,0.696423543,0.068418172,0.65325591,0.607734807,Sleep stage R
0.383400661,0.480214949,0.545454545,0.433399043,0.088122605,0.64661966,0.701657459,Sleep stage R
0.381564451,0.446995603,0.537918041,0.400168966,0.076628352,0.653670676,0.337016575,Sleep stage R
0.379360999,0.419638495,0.552048987,0.468037173,0.085385878,0.645790129,0.651933702,Sleep stage R
0.35769372,0.520762091,0.550635893,0.384398761,0.120963328,0.657403567,0.674033149,Sleep stage R
0.384502387,0.47679531,0.542157325,0.54660659,0.097427477,0.649523019,0.629834254,Sleep stage R
0.394417921,0.489985344,0.543099388,0.292593636,0.093048714,0.649937785,0.767955801,Sleep stage R
0.388174807,0.509037616,0.539802167,0.316812166,0.100164204,0.643301535,0.79558011,Sleep stage R
0.392214469,0.444064485,0.552520019,0.591382709,0.083196497,0.655329739,0.624309392,Sleep stage R
0.360264414,0.492916463,0.548280735,0.71275697,0.639299398,0.655744504,0.491712707,Sleep stage R
0.387073081,0.448461163,0.550635893,0.535060546,0.195402299,0.650767316,0.685082873,Sleep stage R
0.358428204,0.509037616,0.542157325,0.274007322,0.185550082,0.647863957,0.591160221,Sleep stage R
0.387073081,0.503663898,0.540273198,0.599549423,0.114395183,0.652841145,0.535911602,Sleep stage R
0.35952993,0.436736688,0.540273198,0.817797803,0.062397373,0.655329739,0.46961326,Sleep stage R
0.383033419,0.479237909,0.553462082,0.410306956,0.096880131,0.6437163,0.502762431,Sleep stage R
0.391479985,0.49975574,0.545925577,0.297381019,0.104542967,0.657818333,0.535911602,Sleep stage R
0.434814543,0.417195896,0.550164861,0.655026753,0.065681445,0.651596848,0.458563536,Sleep stage R
0.407271392,0.479726429,0.545925577,0.288651084,0.044334975,0.649937785,0.403314917,Sleep stage R
0.418288652,0.47728383,0.710315591,0.312588003,0.091406678,0.647863957,0.364640884,Sleep stage R
0.427469703,0.440644846,0.673104098,0.381019431,0.061302682,0.6437163,0.38121547,Sleep stage R
0.391112743,0.446507084,0.535562883,0.453956632,0.056376574,0.648278723,0.364640884,Sleep stage R
0.343738524,0.529555447,0.544983514,0.28020276,0.091406678,0.647034426,0.585635359,Sleep stage R
0.311053985,0.534929165,0.560527555,0.31484089,0.0651341,0.651182082,0.425414365,Sleep stage R
0.374954095,0.472887152,0.569006123,0.408898902,0.082649152,0.64661966,0.546961326,Sleep stage R
0.402130004,0.503175379,0.520018841,0.387214869,0.064586754,0.653670676,0.480662983,Sleep stage R
0.374219611,0.467513434,0.548280735,0.802309209,0.050355774,0.644131066,0.408839779,Sleep stage R
0.383033419,0.435759648,0.554875177,0.721205294,0.048166393,0.65615927,0.524861878,Sleep stage R
0.35769372,0.513434294,0.544983514,0.383272318,0.106732348,0.64661966,0.61878453,Sleep stage R
0.425633492,0.490473864,0.50164861,0.596733315,0.057471264,0.637909581,0.486187845,Sleep stage R
0.378626515,0.498778701,0.544041451,0.442692199,0.050355774,0.647034426,0.613259669,Sleep stage R
0.407271392,0.441621886,0.540273198,0.379048155,0.039408867,0.654914973,0.53038674,Sleep stage R
0.378626515,0.482169028,0.565708902,0.683187834,0.082649152,0.6437163,0.563535912,Sleep stage R
0.378259273,0.482169028,0.536975977,0.290059138,0.078270389,0.649108254,0.513812155,Sleep stage R
0.368710981,0.447484123,0.553462082,0.797803436,0.044334975,0.654085442,0.591160221,Sleep stage R
0.367609254,0.49975574,0.55299105,0.753872149,0.054734537,0.649108254,0.70718232,Sleep stage R
0.34300404,0.492916463,0.557230334,0.573078006,0.054187192,0.644131066,0.591160221,Sleep stage R
0.403966214,0.433805569,0.530852567,0.183047029,0.14668856,0.647449191,0.475138122,Sleep stage R
0.393683437,0.482657548,0.565708902,0.335398479,0.135194308,0.648693488,0.375690608,Sleep stage R
0.33933162,0.525158769,0.539331135,0.552520417,0.073891626,0.651182082,0.480662983,Sleep stage R
0.424899008,0.416218857,0.569477155,0.960011264,0.1893815,0.644131066,0.325966851,Sleep stage R
0.42343004,0.675134343,0.551577956,0.135454801,0.948549535,0.647449191,0.281767956,Sleep stage R
0.35034888,0.307767465,0.599152143,0.641227823,0.935413246,0.646204894,0.309392265,Sleep stage 1
0.292691884,0.380068393,0.246349505,0.668544072,0.949644226,0.656988801,0.44198895,Sleep stage 1
0.389643775,0.47777235,0.567121997,0.689664883,0.93377121,0.651182082,0.408839779,Sleep stage 1
0.390745501,0.497313141,0.625529911,0.822585187,0.906951286,0.648693488,0.243093923,Sleep stage 1
0.375688579,0.471910112,0.46537918,0.519571952,0.912972085,0.658233098,0.298342541,Sleep stage 1
0.380462725,0.527112848,0.434762129,0.345536469,0.918992885,0.656574036,0.44198895,Sleep stage 1
0.401028278,0.481680508,0.584079133,0.66094058,0.915161467,0.654085442,0.447513812,Sleep stage 1
0.347043702,0.445041524,0.400376825,0.48803154,0.885057471,0.661136458,0.298342541,Sleep stage 1
0.309952259,0.511968735,0.58926048,0.515911011,0.812260536,0.650767316,0.320441989,Sleep stage 1
0.375688579,0.491450904,0.590673575,0.472824556,0.871921182,0.658233098,0.182320442,Sleep stage 1
0.367976497,0.488519785,0.545925577,0.564629682,0.696770662,0.656574036,0.458563536,Sleep stage 1
0.35585751,0.470933073,0.550635893,0.460433681,0.855500821,0.664869349,0.232044199,Sleep stage 1
0.360998898,0.493404983,0.482807348,0.628273726,0.753694581,0.649108254,0.414364641,Sleep stage 1
0.337128167,0.47630679,0.552048987,0.351731907,0.76573618,0.654914973,0.679558011,Sleep stage 1
0.34300404,0.482169028,0.543570419,0.649394537,0.680897646,0.643301535,0.26519337,Sleep stage 1
0.41057657,0.469956033,0.515779557,0.38045621,0.794745484,0.647863957,0.464088398,Sleep stage 1
0.36320235,0.487054226,0.534149788,0.494508589,0.636015326,0.653670676,0.508287293,Sleep stage 1
0.339698862,0.534440645,0.538860104,0.589129823,0.774493706,0.643301535,0.552486188,Sleep stage 1
0.379728241,0.521250611,0.49835139,0.354266404,0.739463602,0.649937785,0.325966851,Sleep stage 1
0.375321337,0.460185638,0.582666039,0.71641791,0.921182266,0.651596848,0.392265193,Sleep stage 1
0.367609254,0.465070835,0.603391427,0.631934666,0.958949097,0.649108254,0.464088398,Sleep stage 1
0.376055821,0.494870542,0.545925577,0.4843706,0.943076081,0.644545832,0.436464088,Sleep stage 1
0.356591994,0.531509526,0.479981159,0.766544635,0.945812808,0.658647864,0.259668508,Sleep stage 1
0.364671318,0.490962384,0.50164861,0.448606026,0.86863711,0.65906263,0.209944751,Sleep stage 1
0.367242012,0.482657548,0.557701366,0.44635314,0.8757526,0.64661966,0.464088398,Sleep stage 1
0.395152405,0.492427943,0.574187471,0.626865672,0.823207444,0.657403567,0.303867403,Sleep stage 1
0.401762762,0.458231558,0.575129534,0.239369192,0.871373837,0.656988801,0.303867403,Sleep stage 1
0.388174807,0.45530044,0.634950542,0.621233455,0.932676519,0.658647864,0.408839779,Sleep stage 1
0.22254866,0.465070835,0.635421573,0.626020839,0.925561029,0.655329739,0.259668508,Sleep stage 1
0.356591994,0.502198339,0.378238342,0.275415376,0.963875205,0.664869349,0.35359116,Sleep stage 1
0.40139552,0.456277479,0.609514837,0.368065334,0.932676519,0.654914973,0.298342541,Sleep stage 1
0.35585751,0.49926722,0.529439472,0.689946494,0.908593322,0.659892161,0.348066298,Sleep stage 1
0.399192068,0.484123107,0.518605747,0.59166432,0.925561029,0.66569888,0.392265193,Sleep stage 1
0.383033419,0.484123107,0.458784739,0.328921431,0.928297756,0.656988801,0.254143646,Sleep stage 1
0.339698862,0.508060576,0.429580782,0.624894396,0.707170224,0.661965989,0.348066298,Sleep stage 1
0.438486963,0.481680508,0.597739049,0.534497325,0.662287904,0.678971381,0.314917127,Sleep stage 1
0.359897172,0.462139717,0.662741404,0.274852154,0.631636563,0.669846537,0.270718232,Sleep stage 1
0.358428204,0.514899853,0.518605747,0.501548859,0.643678161,0.654500207,0.375690608,Sleep stage 1
0.395886889,0.438202247,0.493641074,0.676429175,0.657909141,0.666528411,0.348066298,Sleep stage 1
0.378259273,0.45481192,0.521902967,0.333427204,0.663382594,0.669017005,0.35359116,Sleep stage 1
0.379360999,0.505129458,0.490343853,0.69895804,0.673782157,0.673994193,0.491712707,Sleep stage 1
0.364671318,0.514411334,0.542628356,0.26640383,0.59058566,0.664869349,0.370165746,Sleep stage 1
0.376055821,0.52173913,0.515779557,0.659814137,0.48877942,0.665284114,0.44198895,Sleep stage 1
0.389276533,0.474841231,0.522373999,0.265558997,0.543513957,0.660721692,0.436464088,Sleep stage 1
0.354388542,0.569614069,0.518134715,0.651084202,0.455938697,0.666528411,0.44198895,Sleep stage 1
0.431142123,0.430385931,0.560998587,0.346662912,0.662835249,0.657403567,0.541436464,Sleep stage 1
0.437385237,0.444553004,0.594441828,0.602647142,0.505199781,0.671090834,0.502762431,Sleep stage 1
0.402497246,0.366878359,0.512482336,0.533652492,0.70771757,0.657818333,0.508287293,Sleep stage 1
0.34667646,0.497313141,0.569477155,0.500985638,0.464148878,0.663625052,0.458563536,Sleep stage 2
0.349614396,0.525158769,0.505416863,0.616164461,0.428571429,0.663210286,0.596685083,Sleep stage 2
0.394050679,0.485100147,0.554875177,0.305829344,0.914614122,0.66860224,0.419889503,Sleep stage 2
0.376055821,0.481680508,0.591615638,0.563503239,0.476190476,0.664039818,0.419889503,Sleep stage 2
0.344473008,0.548119199,0.493170042,0.342157139,0.489874111,0.663210286,0.325966851,Sleep stage 2
0.344105766,0.531509526,0.549693829,0.701492537,0.506294472,0.659892161,0.607734807,Sleep stage 2
0.348145428,0.479237909,0.560056524,0.341875528,0.471811713,0.663210286,0.480662983,Sleep stage 2
0.356959236,0.489985344,0.581252944,0.564911293,0.521620142,0.670676068,0.486187845,Sleep stage 2
0.375321337,0.467513434,0.529910504,0.490847649,0.468527641,0.664454583,0.524861878,Sleep stage 2
0.351817848,0.485588666,0.598681112,0.488313151,0.457033388,0.671090834,0.430939227,Sleep stage 2
0.356591994,0.517342452,0.475741875,0.56744579,0.404488232,0.668187474,0.524861878,Sleep stage 2
0.341535072,0.539325843,0.572303344,0.431146156,0.408866995,0.672335131,0.53038674,Sleep stage 2
0.340800588,0.490473864,0.509185115,0.553928471,0.417624521,0.666113646,0.574585635,Sleep stage 2
0.441057657,0.38739619,0.551577956,0.573922839,0.469622332,0.681874741,0.519337017,Sleep stage 2
0.368343739,0.480214949,0.486104569,0.599831034,0.361795293,0.675653256,0.331491713,Sleep stage 2
0.389643775,0.488031265,0.549222798,0.340749085,0.495347564,0.66860224,0.53038674,Sleep stage 2
0.289019464,0.491450904,0.494583137,0.55026753,0.448823207,0.671505599,0.580110497,Sleep stage 2
0.384869629,0.475818271,0.580781912,0.427766826,0.489326765,0.676897553,0.64640884,Sleep stage 2
0.385604113,0.495359062,0.494112106,0.614756407,0.388615216,0.671090834,0.585635359,Sleep stage 2
0.401028278,0.464093796,0.533678756,0.302731625,0.48166393,0.666528411,0.53038674,Sleep stage 2
0.331252295,0.429897411,0.564766839,0.564911293,0.385878489,0.670676068,0.464088398,Sleep stage 2
0.360631656,0.527601368,0.553462082,0.326386933,0.434044882,0.663625052,0.602209945,Sleep stage 2
0.373117885,0.491939424,0.563353745,0.621515066,0.413245758,0.670676068,0.519337017,Sleep stage 2
0.423062798,0.539814362,0.518605747,0.59532526,0.478927203,0.661965989,0.480662983,Sleep stage 2
0.384502387,0.486077186,0.54074423,0.319628274,0.453749316,0.666528411,0.580110497,Sleep stage 2
0.450238707,0.43234001,0.573245407,0.564911293,0.37985769,0.673164662,0.458563536,Sleep stage 2
0.376055821,0.498290181,0.536975977,0.529709941,0.475095785,0.672335131,0.464088398,Sleep stage 2
0.394050679,0.495847582,0.571361281,0.46015207,0.464148878,0.673994193,0.314917127,Sleep stage 2
0.35034888,0.54469956,0.507300989,0.621515066,0.415982485,0.669017005,0.320441989,Sleep stage 2
0.358795446,0.493404983,0.575129534,0.433399043,0.412151067,0.674408959,0.237569061,Sleep stage 2
0.377157547,0.515876893,0.51672162,0.668262461,0.374931582,0.670261302,0.38121547,Sleep stage 2
0.377524789,0.448949682,0.575600565,0.328358209,0.425834702,0.672749896,0.403314917,Sleep stage 2
0.424164524,0.459208598,0.552520019,0.643199099,0.462506842,0.676068022,0.309392265,Sleep stage 2
0.368343739,0.471421593,0.549222798,0.302450014,0.69348659,0.668187474,0.486187845,Sleep stage 2
0.369445465,0.489496825,0.562882713,0.51196846,0.484948002,0.673164662,0.392265193,Sleep stage 2
0.392214469,0.47777235,0.5044748,0.526893833,0.503557745,0.670261302,0.475138122,Sleep stage 2
0.351450606,0.506595017,0.558643429,0.352576739,0.469622332,0.674408959,0.508287293,Sleep stage 2
0.352552332,0.544211041,0.554404145,0.661785413,0.394636015,0.681045209,0.486187845,Sleep stage 2
0.339698862,0.482169028,0.524729157,0.385243593,0.426382047,0.669017005,0.574585635,Sleep stage 2
0.415717958,0.389838788,0.562882713,0.511686849,0.458675424,0.674408959,0.397790055,Sleep stage 2
0.41424899,0.433805569,0.528497409,0.676429175,0.472906404,0.671920365,0.535911602,Sleep stage 2
0.321704003,0.502198339,0.541215261,0.292312025,0.429666119,0.678556616,0.502762431,Sleep stage 2
0.334190231,0.486565706,0.552520019,0.656434807,0.469622332,0.680630444,0.375690608,Sleep stage 2
0.386338597,0.435271128,0.535562883,0.634187553,0.407224959,0.675653256,0.281767956,Sleep stage 2
0.385604113,0.434782609,0.579368818,0.470853281,0.535851122,0.682289506,0.403314917,Sleep stage 2
0.368710981,0.422569614,0.541215261,0.680653337,0.37164751,0.673164662,0.46961326,Sleep stage 2
0.399926552,0.475818271,0.563353745,0.33905942,0.494800219,0.666943177,0.458563536,Sleep stage 2
0.358795446,0.557401075,0.545925577,0.651365812,0.441160372,0.675653256,0.453038674,Sleep stage 2
0.367609254,0.433317049,0.520489873,0.497043086,0.483853311,0.670261302,0.502762431,Sleep stage 2
0.372750643,0.461651197,0.566179934,0.466910729,0.478927203,0.679800912,0.55801105,Sleep stage 2
0.399926552,0.487054226,0.490343853,0.566037736,0.388067871,0.674823725,0.342541436,Sleep stage 2
0.330885053,0.486077186,0.557701366,0.373415939,0.516146689,0.671090834,0.370165746,Sleep stage 2
0.432611091,0.471910112,0.566179934,0.574767671,0.4378763,0.676482787,0.270718232,Sleep stage 2
0.420124862,0.419638495,0.530852567,0.303858068,0.433497537,0.670676068,0.276243094,Sleep stage 2
0.365405802,0.557889595,0.563824776,0.548577865,0.45320197,0.682704272,0.408839779,Sleep stage 2
0.336026441,0.520762091,0.517192652,0.470853281,0.354132458,0.665284114,0.408839779,Sleep stage 2
0.35769372,0.459208598,0.593499764,0.495635032,0.446633826,0.673579428,0.325966851,Sleep stage 2
0.388909291,0.452857841,0.545925577,0.698113208,0.422003284,0.675653256,0.563535912,Sleep stage 2
0.392948953,0.414264778,0.545925577,0.352576739,0.426382047,0.670261302,0.314917127,Sleep stage 2
0.376055821,0.501221299,0.585021196,0.420726556,0.475095785,0.676897553,0.458563536,Sleep stage 2
0.392581711,0.460185638,0.569948187,0.599267812,0.425287356,0.672749896,0.464088398,Sleep stage 2
0.422328314,0.436736688,0.536504946,0.307237398,0.454844007,0.667357943,0.53038674,Sleep stage 2
0.348145428,0.509037616,0.582666039,0.512531681,0.389709907,0.676897553,0.447513812,Sleep stage 2
0.363936834,0.515388373,0.501177579,0.597578147,0.501368363,0.671920365,0.480662983,Sleep stage 2
0.406536908,0.440156326,0.536975977,0.303013236,0.455938697,0.671090834,0.53038674,Sleep stage 2
0.392581711,0.510991695,0.562882713,0.567727401,0.567049808,0.677727084,0.403314917,Sleep stage 2
0.375321337,0.464093796,0.509656147,0.523514503,0.410509031,0.676068022,0.453038674,Sleep stage 2
0.383400661,0.473375672,0.559114461,0.326386933,0.45210728,0.673579428,0.303867403,Sleep stage 2
0.394785163,0.527112848,0.522845031,0.634750774,0.336617406,0.669846537,0.254143646,Sleep stage 2
0.380462725,0.511968735,0.556759303,0.352295128,0.442802408,0.668187474,0.259668508,Sleep stage 2
0.360631656,0.510991695,0.571832313,0.627710504,0.487684729,0.67814185,0.386740331,Sleep stage 2
0.399192068,0.507572057,0.512011305,0.664601521,0.400109469,0.676897553,0.447513812,Sleep stage 2
0.352552332,0.456277479,0.550635893,0.323289214,0.478927203,0.674823725,0.337016575,Sleep stage 2
0.358428204,0.526624328,0.548751766,0.652492256,0.433497537,0.683119038,0.348066298,Sleep stage 2
0.392581711,0.441133366,0.537447009,0.348634188,0.446633826,0.673579428,0.298342541,Sleep stage 2
0.328314359,0.572545188,0.575129534,0.537313433,0.423097975,0.680215678,0.458563536,Sleep stage 2
0.390745501,0.458720078,0.512953368,0.529709941,0.400109469,0.676897553,0.453038674,Sleep stage 2
0.372383401,0.524181729,0.556288271,0.371444663,0.711548987,0.676068022,0.386740331,Sleep stage 2
0.393316195,0.460185638,0.547338672,0.602647142,0.403940887,0.686851929,0.447513812,Sleep stage 2
0.341902314,0.557401075,0.522373999,0.427766826,0.406130268,0.671920365,0.171270718,Sleep stage 2
0.364304076,0.50073278,0.59208667,0.52238806,0.418719212,0.676897553,0.408839779,Sleep stage 2
0.372750643,0.483146067,0.518605747,0.640382991,0.511767926,0.663210286,0.375690608,Sleep stage 2
0.36687477,0.490962384,0.556288271,0.304984511,0.449917898,0.674408959,0.392265193,Sleep stage 2
0.408005876,0.461651197,0.513895431,0.68149817,0.403393541,0.67814185,0.464088398,Sleep stage 2
0.411311054,0.47630679,0.562411682,0.334272036,0.539135194,0.671505599,0.701657459,Sleep stage 2
0.340433346,0.557889595,0.556759303,0.665164742,0.475643131,0.676482787,0.35359116,Sleep stage 2
0.373485127,0.458231558,0.545925577,0.36327795,0.420908593,0.676897553,0.276243094,Sleep stage 2
0.40323173,0.487054226,0.578897786,0.472824556,0.536945813,0.677727084,0.430939227,Sleep stage 2
0.386338597,0.502198339,0.498822421,0.662911856,0.516694034,0.678971381,0.348066298,Sleep stage 2
0.390745501,0.437225208,0.556759303,0.331174317,0.405582923,0.682704272,0.425414365,Sleep stage 2
0.413881748,0.43136297,0.587847386,0.534778936,0.485495348,0.681459975,0.386740331,Sleep stage 2
0.367609254,0.513922814,0.513424399,0.568009012,0.490968801,0.678556616,0.46961326,Sleep stage 2
0.326110907,0.539325843,0.545925577,0.359053788,0.521072797,0.681459975,0.303867403,Sleep stage 2
0.333455747,0.516365413,0.545925577,0.670796959,0.370005473,0.687266694,0.44198895,Sleep stage 2
0.406536908,0.388373229,0.533678756,0.306674176,0.477832512,0.673994193,0.38121547,Sleep stage 2
0.42526625,0.473375672,0.576542628,0.548014644,0.458675424,0.681874741,0.193370166,Sleep stage 2
0.370179949,0.487054226,0.514837494,0.56744579,0.386425835,0.670261302,0.436464088,Sleep stage 2
0.426000734,0.404494382,0.573716439,0.423824275,0.438970991,0.681045209,0.486187845,Sleep stage 2
0.364304076,0.47777235,0.521902967,0.611940299,0.305418719,0.671920365,0.44198895,Sleep stage 2
0.395886889,0.473375672,0.560998587,0.345818079,0.476190476,0.673164662,0.46961326,Sleep stage 2
0.329783327,0.463605276,0.532736693,0.243030132,0.375478927,0.66860224,0.325966851,Sleep stage 2
0.355490268,0.549584758,0.588318417,0.522106449,0.469622332,0.683119038,0.38121547,Sleep stage 2
0.369078223,0.510014656,0.529910504,0.632779499,0.436781609,0.676897553,0.502762431,Sleep stage 2
0.361733382,0.508060576,0.567593029,0.361025063,0.458675424,0.678556616,0.414364641,Sleep stage 2
0.383400661,0.507572057,0.560998587,0.615038017,0.436234264,0.681459975,0.64640884,Sleep stage 2
0.396621373,0.487054226,0.530381536,0.30104196,0.551724138,0.671920365,0.375690608,Sleep stage 2
0.359897172,0.504152418,0.56194065,0.581526331,0.490968801,0.680630444,0.53038674,Sleep stage 2
0.356591994,0.509037616,0.528497409,0.425232329,0.395730706,0.667772708,0.392265193,Sleep stage 2
0.385604113,0.491939424,0.568535092,0.489721205,0.422550629,0.678556616,0.298342541,Sleep stage 2
0.360631656,0.506595017,0.526142252,0.557307801,0.411603722,0.676482787,0.331491713,Sleep stage 2
0.386338597,0.43136297,0.545925577,0.358772177,0.458128079,0.674823725,0.430939227,Sleep stage 2
0.424531766,0.398632145,0.537918041,0.671923402,0.465790914,0.677312319,0.375690608,Sleep stage 2
0.354388542,0.512945774,0.51954781,0.460996902,0.429118774,0.685607632,0.359116022,Sleep stage 2
0.407271392,0.480703468,0.556288271,0.370881442,0.377668309,0.681459975,0.342541436,Sleep stage 2
0.373485127,0.526624328,0.550635893,0.652773867,0.526546251,0.675653256,0.491712707,Sleep stage 2
0.402130004,0.425012213,0.522845031,0.42917488,0.495347564,0.667357943,0.370165746,Sleep stage 2
0.312522953,0.61260381,0.576071597,0.472261335,0.501915709,0.680630444,0.408839779,Sleep stage 2
0.385236871,0.473375672,0.528968441,0.696141932,0.478379858,0.672335131,0.486187845,Sleep stage 2
0.394050679,0.439667807,0.548280735,0.306110955,0.536945813,0.675653256,0.342541436,Sleep stage 2
0.381931693,0.489008305,0.556288271,0.61954379,0.392446634,0.679800912,0.165745856,Sleep stage 2
0.391479985,0.45383488,0.518605747,0.523514503,0.461412151,0.676482787,0.325966851,Sleep stage 2
0.352919574,0.534440645,0.578426755,0.385243593,0.434044882,0.674823725,0.193370166,Sleep stage 2
0.401028278,0.418661456,0.542628356,0.635313996,0.385331144,0.676897553,0.154696133,Sleep stage 2
0.40874036,0.481191988,0.513895431,0.462968178,0.48877942,0.666528411,0.281767956,Sleep stage 2
0.369812707,0.448461163,0.560998587,0.321599549,0.461412151,0.671090834,0.220994475,Sleep stage 2
0.358428204,0.536394724,0.56806406,0.586313714,0.327312534,0.679386147,0.116022099,Sleep stage 2
0.315093647,0.532975085,0.515779557,0.586313714,0.474001095,0.677727084,0.364640884,Sleep stage 2
0.35952993,0.498778701,0.543099388,0.33201915,0.542966612,0.666943177,0.26519337,Sleep stage 2
0.386338597,0.458231558,0.551106924,0.608279358,0.433497537,0.67523849,0.453038674,Sleep stage 2
0.370547191,0.502686859,0.520018841,0.497324697,0.434592228,0.676482787,0.497237569,Sleep stage 2
0.330885053,0.518319492,0.565708902,0.364404393,0.512315271,0.674823725,0.480662983,Sleep stage 2
0.338229893,0.462628236,0.542157325,0.649394537,0.41543514,0.685192866,0.480662983,Sleep stage 2
0.354388542,0.469956033,0.526142252,0.404111518,0.413793103,0.674408959,0.309392265,Sleep stage 2
0.35952993,0.47777235,0.573716439,0.474232611,0.352490421,0.681459975,0.160220994,Sleep stage 2
0.376055821,0.519296532,0.538389072,0.679245283,0.508483853,0.681459975,0.281767956,Sleep stage 2
0.345941976,0.479237909,0.543099388,0.283300479,0.471264368,0.682289506,0.403314917,Sleep stage 2
0.392581711,0.423058134,0.519076778,0.673331456,0.457580733,0.683533803,0.513812155,Sleep stage 2
0.384869629,0.460674157,0.542628356,0.309490284,0.372194855,0.673994193,0.475138122,Sleep stage 2
0.355490268,0.514411334,0.549693829,0.660658969,0.524356869,0.671505599,0.569060773,Sleep stage 2
0.392214469,0.508060576,0.54074423,0.301886792,0.469622332,0.666528411,0.662983425,Sleep stage 2
0.377892031,0.547142159,0.55299105,0.687693607,0.535851122,0.672749896,0.651933702,Sleep stage 2
0.366140286,0.437713727,0.533678756,0.331737539,0.568144499,0.66569888,0.541436464,Sleep stage 2
0.378993757,0.467024915,0.567593029,0.625457618,0.51833607,0.676068022,0.585635359,Sleep stage 2
0.42159383,0.429408891,0.52567122,0.390030977,0.468527641,0.670261302,0.629834254,Sleep stage 2
0.371648917,0.4543234,0.579839849,0.46015207,0.46743295,0.676897553,0.464088398,Sleep stage 2
0.426000734,0.483146067,0.549693829,0.646015207,0.389709907,0.681045209,0.408839779,Sleep stage 2
0.354755784,0.556424035,0.511069242,0.592227542,0.45320197,0.675653256,0.375690608,Sleep stage 2
0.393683437,0.487542745,0.537447009,0.375668826,0.481116585,0.675653256,0.480662983,Sleep stage 2
0.422328314,0.402051783,0.566179934,0.568290622,0.500273673,0.682289506,0.591160221,Sleep stage 2
0.404700698,0.497313141,0.526142252,0.659250915,0.484400657,0.673994193,0.535911602,Sleep stage 2
0.366140286,0.485588666,0.535562883,0.319909885,0.519978106,0.671505599,0.613259669,Sleep stage 2
0.399192068,0.543234001,0.584550165,0.499295973,0.370552819,0.683119038,0.370165746,Sleep stage 2
0.143591627,0.303370787,0.412152614,0.739791608,0.931034483,0.682704272,0.364640884,Sleep stage 2
0.46162321,0.371763556,0.593028733,0.247817516,0.927750411,0.688096226,0.436464088,Sleep stage 2
0.370179949,0.502686859,0.565708902,0.473387778,0.927203065,0.686022397,0.430939227,Sleep stage 2
0.404700698,0.459208598,0.539802167,0.239087581,0.941434045,0.679800912,0.458563536,Sleep stage 2
0.389643775,0.461651197,0.525200188,0.812165587,0.931034483,0.687266694,0.447513812,Sleep stage 2
0.446933529,0.435271128,0.54074423,0.347226133,0.921729611,0.685192866,0.370165746,Sleep stage 2
0.409842086,0.519785051,0.560056524,0.730780062,0.949644226,0.674408959,0.524861878,Sleep stage 2
0.419390378,0.509037616,0.54074423,0.364404393,0.854953476,0.678971381,0.453038674,Sleep stage 2
0.367609254,0.514411334,0.542157325,0.707687975,0.916803503,0.673579428,0.419889503,Sleep stage 2
0.385604113,0.469467513,0.553933114,0.714728246,0.94909688,0.673579428,0.55801105,Sleep stage 2
0.360631656,0.391304348,0.559585492,0.691072937,0.864258347,0.681045209,0.519337017,Sleep stage 2
0.379360999,0.491939424,0.550164861,0.320191495,0.882320744,0.675653256,0.541436464,Sleep stage 2
0.375321337,0.468001954,0.545925577,0.343846804,0.845101259,0.679386147,0.386740331,Sleep stage 2
0.409842086,0.463605276,0.547809703,0.741481273,0.881773399,0.677312319,0.237569061,Sleep stage 2
